time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
788271, 9.61, 990.18, 193.88, 240.62, -65.00, 13.19, -8.87, -0.96, 4.04, -8.87, -0.96, 4.04, -8.87, -0.96, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.95, -0.46, 3.93, 0.01, 0.00, 0.00, -71.70, 2.85, -47.70
788317, 9.61, 990.18, 193.88, 240.62, -65.00, 13.19, -8.87, -0.95, 4.02, -8.87, -0.95, 4.02, -8.87, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.98, -0.41, 3.88, 0.01, 0.01, -0.00, -71.70, 2.85, -47.70
788365, 9.61, 990.18, 193.88, 240.62, -65.00, 13.19, -8.87, -0.97, 4.02, -8.87, -0.97, 4.02, -8.87, -0.97, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.97, -0.38, 3.93, 0.01, 0.01, 0.00, -71.70, 2.85, -47.70
788409, 9.61, 990.18, 193.87, 240.62, -65.00, 13.19, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.97, -0.45, 3.91, 0.01, 0.01, 0.00, -71.55, 1.65, -49.65
788467, 9.61, 990.17, 193.91, 240.62, -65.00, 13.19, -8.86, -0.96, 4.03, -8.86, -0.96, 4.03, -8.86, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 9.02, -0.39, 3.89, 0.01, 0.01, 0.00, -71.55, 1.65, -49.65
788513, 9.61, 990.18, 193.90, 240.62, -65.00, 13.19, -8.86, -0.94, 4.03, -8.86, -0.94, 4.03, -8.86, -0.94, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.01, -0.47, 3.90, 0.01, 0.00, -0.00, -71.55, 1.65, -49.65
788558, 9.61, 990.18, 193.88, 240.62, -65.00, 13.19, -8.86, -0.94, 4.00, -8.86, -0.96, 4.05, -8.86, -0.96, 4.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.97, -0.40, 3.90, 0.01, 0.00, -0.00, -71.55, 1.65, -49.65
788608, 9.61, 990.18, 193.89, 240.62, -65.00, 13.19, -8.87, -0.95, 4.01, -8.87, -0.95, 4.01, -8.87, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.97, -0.39, 3.93, 0.01, 0.00, -0.00, -70.50, 3.90, -48.30
788651, 9.61, 990.18, 193.86, 240.62, -65.00, 13.19, -8.85, -0.94, 4.01, -8.85, -0.94, 4.01, -8.85, -0.94, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 8.97, -0.42, 3.93, 0.01, 0.01, 0.00, -70.50, 3.90, -48.30
788709, 9.61, 990.18, 193.87, 240.62, -65.00, 13.19, -8.85, -0.96, 4.04, -8.85, -0.96, 4.04, -8.85, -0.95, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 9.02, -0.45, 3.90, 0.01, 0.00, 0.00, -72.15, 3.30, -47.40
788752, 9.61, 990.18, 193.87, 240.62, -65.00, 13.19, -8.86, -0.94, 4.00, -8.86, -0.94, 4.00, -8.86, -0.94, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.03, -0.37, 3.86, 0.01, 0.01, 0.00, -72.15, 3.30, -47.40
788799, 9.60, 990.18, 193.87, 240.62, -65.00, 13.19, -8.87, -0.96, 4.02, -8.87, -0.96, 4.02, -8.88, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 9.01, -0.41, 3.87, 0.01, 0.01, 0.00, -72.15, 3.30, -47.40
788845, 9.61, 990.18, 193.86, 240.62, -65.00, 13.19, -8.85, -0.94, 4.02, -8.85, -0.94, 4.02, -8.85, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 9.00, -0.41, 3.90, 0.00, 0.01, 0.00, -72.15, 3.30, -47.40
788891, 9.61, 990.18, 193.83, 240.62, -65.00, 13.19, -8.88, -0.93, 4.04, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 9.01, -0.43, 3.89, 0.01, 0.01, 0.00, -72.15, 3.30, -48.45
788942, 9.61, 990.19, 193.81, 240.62, -65.00, 13.19, -8.86, -0.93, 4.01, -8.86, -0.93, 4.01, -8.86, -0.93, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.97, -0.38, 3.91, 0.01, 0.01, 0.00, -72.15, 3.30, -48.45
788992, 9.61, 990.19, 193.79, 240.62, -65.00, 13.19, -8.87, -0.93, 4.02, -8.87, -0.93, 4.02, -8.87, -0.93, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.92, -0.43, 3.92, 0.01, 0.01, 0.00, -71.55, 2.70, -49.35
789040, 9.61, 990.19, 193.76, 240.62, -65.00, 13.19, -8.87, -0.94, 4.04, -8.87, -0.94, 4.04, -8.87, -0.94, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.97, -0.40, 3.86, 0.01, 0.01, 0.00, -71.55, 2.70, -49.35
789084, 9.61, 990.20, 193.72, 240.62, -65.00, 13.19, -8.88, -0.95, 4.06, -8.88, -0.95, 4.06, -8.88, -0.95, 4.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.98, -0.42, 3.89, 0.01, 0.00, 0.00, -71.55, 2.70, -49.35
789127, 9.61, 990.19, 193.82, 240.62, -65.00, 13.19, -8.88, -0.94, 4.02, -8.88, -0.94, 4.02, -8.88, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 9.00, -0.40, 3.84, 0.01, 0.01, -0.00, -71.55, 2.70, -49.35
789177, 9.61, 990.19, 193.83, 240.62, -65.00, 13.19, -8.85, -0.95, 4.04, -8.85, -0.95, 4.04, -8.85, -0.95, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 8.98, -0.44, 3.96, 0.01, 0.01, 0.00, -70.50, 2.40, -47.10
789223, 9.61, 990.19, 193.81, 240.62, -65.00, 13.19, -8.86, -0.96, 4.02, -8.87, -0.94, 4.06, -8.87, -0.94, 4.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 9.01, -0.45, 3.87, 0.01, 0.00, 0.00, -70.50, 2.40, -47.10
789275, 9.61, 990.19, 193.80, 240.62, -65.00, 13.19, -8.86, -0.97, 4.04, -8.86, -0.97, 4.04, -8.86, -0.97, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.97, -0.42, 3.93, 0.01, 0.01, 0.00, -72.00, 3.15, -48.60
789320, 9.60, 990.19, 193.78, 240.62, -65.00, 13.19, -8.86, -0.95, 4.03, -8.86, -0.95, 4.03, -8.86, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.98, -0.43, 3.89, 0.01, 0.01, -0.00, -72.00, 3.15, -48.60
789365, 9.60, 990.19, 193.79, 240.62, -65.00, 13.19, -8.84, -0.96, 4.03, -8.84, -0.96, 4.03, -8.84, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.99, -0.43, 3.89, 0.01, 0.01, 0.00, -72.00, 3.15, -48.60
789416, 9.61, 990.19, 193.80, 240.62, -65.00, 13.19, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.98, -0.38, 3.92, 0.01, 0.01, 0.00, -70.50, 4.65, -47.85
789463, 9.60, 990.19, 193.79, 240.62, -65.00, 13.19, -8.85, -0.94, 4.00, -8.85, -0.94, 4.00, -8.87, -0.96, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 9.00, -0.44, 3.92, 0.01, 0.01, 0.00, -70.50, 4.65, -47.85
789508, 9.60, 990.19, 193.78, 240.62, -65.00, 13.19, -8.87, -0.95, 4.01, -8.87, -0.95, 4.01, -8.87, -0.95, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.99, -0.41, 3.90, 0.01, 0.01, 0.00, -70.80, 3.15, -48.60
789578, 9.60, 990.18, 193.85, 240.62, -65.00, 13.19, -8.87, -0.93, 4.03, -8.87, -0.93, 4.03, -8.87, -0.93, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 9.01, -0.41, 3.85, 0.01, 0.01, 0.00, -70.80, 3.15, -48.60
789628, 9.60, 990.18, 193.83, 240.62, -65.00, 13.19, -8.87, -0.94, 4.04, -8.87, -0.94, 4.04, -8.87, -0.94, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.99, -0.42, 3.90, 0.01, 0.00, 0.00, -70.80, 3.15, -48.60
789676, 9.60, 990.19, 193.81, 240.62, -65.00, 13.19, -8.87, -0.96, 4.03, -8.87, -0.96, 4.03, -8.86, -0.96, 4.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.02, -0.43, 3.92, 0.01, 0.00, 0.00, -71.70, 3.30, -48.00
789718, 9.60, 990.19, 193.76, 240.62, -65.00, 13.19, -8.85, -0.96, 4.02, -8.85, -0.96, 4.02, -8.85, -0.96, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.03, -0.43, 3.82, 0.01, 0.00, 0.00, -71.70, 3.30, -48.00
789767, 9.60, 990.20, 193.71, 240.62, -65.00, 13.19, -8.85, -0.94, 4.02, -8.85, -0.94, 4.02, -8.85, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.98, -0.45, 3.92, 0.01, 0.01, 0.00, -72.00, 3.15, -48.90
789811, 9.60, 990.20, 193.68, 240.62, -65.00, 13.19, -8.84, -0.94, 4.02, -8.84, -0.94, 4.02, -8.84, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.98, -0.44, 3.90, 0.01, 0.00, 0.00, -72.00, 3.15, -48.90
789864, 9.60, 990.20, 193.72, 240.62, -65.00, 13.19, -8.86, -0.94, 4.00, -8.86, -0.94, 4.00, -8.86, -0.94, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 9.01, -0.43, 3.93, 0.01, 0.01, 0.00, -72.00, 3.15, -48.90
789908, 9.60, 990.19, 193.75, 240.62, -65.00, 13.19, -8.87, -0.94, 4.03, -8.87, -0.94, 4.03, -8.87, -0.94, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.95, -0.41, 3.89, 0.01, 0.00, 0.00, -72.00, 3.15, -48.90
789956, 9.60, 990.19, 193.80, 240.62, -65.00, 13.19, -8.86, -0.96, 4.03, -8.86, -0.96, 4.03, -8.86, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.99, -0.43, 3.89, 0.01, 0.01, 0.00, -72.00, 3.15, -48.90
790000, 9.60, 990.19, 193.74, 240.62, -65.00, 13.19, -8.86, -0.94, 4.03, -8.86, -0.94, 4.03, -8.86, -0.94, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.03, -0.46, 3.91, 0.01, 0.01, -0.00, -70.50, 2.40, -48.30
790047, 9.60, 990.19, 193.79, 240.62, -65.00, 13.19, -8.86, -0.95, 4.05, -8.86, -0.95, 4.05, -8.85, -0.95, 4.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.56, 8.97, -0.47, 3.88, 0.01, 0.01, 0.00, -70.50, 2.40, -48.30
790099, 9.60, 990.19, 193.77, 240.62, -65.00, 13.19, -8.87, -0.94, 4.03, -8.87, -0.94, 4.03, -8.87, -0.94, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.97, -0.43, 3.92, 0.01, 0.01, 0.00, -70.80, 3.15, -50.70
790146, 9.60, 990.19, 193.79, 240.62, -65.00, 13.19, -8.87, -0.94, 4.03, -8.87, -0.94, 4.03, -8.87, -0.94, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.98, -0.45, 3.86, 0.01, 0.01, 0.00, -70.80, 3.15, -50.70
790191, 9.60, 990.19, 193.75, 240.62, -65.00, 13.19, -8.85, -0.95, 4.05, -8.85, -0.95, 4.05, -8.85, -0.95, 4.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.03, -0.43, 3.90, 0.01, 0.00, 0.00, -70.80, 3.15, -50.70
790235, 9.60, 990.20, 193.73, 240.62, -65.00, 13.19, -8.85, -0.96, 4.02, -8.85, -0.96, 4.02, -8.85, -0.96, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 9.05, -0.47, 3.90, 0.01, 0.00, 0.00, -70.80, 3.15, -50.70
790280, 9.60, 990.19, 193.75, 240.62, -65.00, 13.19, -8.87, -0.94, 4.00, -8.86, -0.93, 4.04, -8.86, -0.93, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.96, -0.46, 3.93, 0.01, 0.01, 0.00, -71.55, 2.40, -48.90
790332, 9.60, 990.20, 193.73, 240.62, -65.00, 13.19, -8.85, -0.95, 4.03, -8.85, -0.95, 4.03, -8.85, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 9.01, -0.37, 3.91, 0.01, 0.01, 0.00, -71.55, 2.40, -48.90
790377, 9.60, 990.20, 193.73, 240.62, -65.00, 13.19, -8.87, -0.95, 4.02, -8.87, -0.95, 4.02, -8.87, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.98, -0.41, 3.85, 0.01, 0.01, -0.00, -71.25, 2.40, -48.90
790423, 9.60, 990.20, 193.72, 240.62, -65.00, 13.19, -8.88, -0.95, 4.01, -8.88, -0.95, 4.01, -8.88, -0.95, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.94, -0.44, 3.89, 0.01, 0.01, 0.00, -71.25, 2.40, -48.90
790469, 9.60, 990.20, 193.72, 240.62, -65.00, 13.19, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.02, -0.42, 3.89, 0.01, 0.01, 0.00, -71.25, 2.40, -48.90
790513, 9.60, 990.20, 193.74, 240.62, -65.00, 13.19, -8.85, -0.95, 4.03, -8.85, -0.95, 4.03, -8.85, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.95, -0.47, 3.94, 0.01, 0.01, 0.00, -71.25, 2.40, -48.90
790564, 9.60, 990.20, 193.70, 240.62, -65.00, 13.19, -8.85, -0.96, 4.03, -8.85, -0.96, 4.03, -8.85, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.95, -0.43, 3.93, 0.01, 0.00, 0.00, -71.25, 2.40, -48.90
790611, 9.60, 990.21, 193.63, 240.62, -65.00, 13.19, -8.87, -0.97, 4.01, -8.87, -0.97, 4.01, -8.84, -0.93, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 8.99, -0.43, 3.90, 0.01, 0.01, -0.00, -72.45, 3.30, -47.70
790656, 9.60, 990.21, 193.65, 240.62, -65.00, 13.19, -8.85, -0.93, 4.06, -8.85, -0.93, 4.06, -8.85, -0.93, 4.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 9.01, -0.39, 3.86, 0.01, 0.01, -0.00, -72.45, 3.30, -47.70
790703, 9.60, 990.20, 193.67, 240.62, -65.00, 13.19, -8.85, -0.94, 4.02, -8.86, -0.94, 4.04, -8.86, -0.94, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.02, -0.41, 3.89, 0.01, 0.01, 0.01, -72.00, 3.15, -48.30
790754, 9.60, 990.20, 193.70, 240.62, -65.00, 13.19, -8.86, -0.95, 4.06, -8.86, -0.95, 4.06, -8.86, -0.95, 4.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 8.96, -0.43, 3.84, 0.01, 0.00, 0.00, -72.00, 3.15, -48.30
790801, 9.60, 990.20, 193.70, 240.62, -65.00, 13.19, -8.88, -0.94, 4.05, -8.88, -0.94, 4.05, -8.88, -0.94, 4.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.00, -0.39, 3.92, 0.01, 0.00, -0.01, -71.40, 3.60, -46.65
790845, 9.60, 990.19, 193.79, 240.62, -65.00, 13.19, -8.86, -0.95, 4.03, -8.86, -0.95, 4.03, -8.86, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 8.97, -0.45, 3.87, 0.01, 0.01, 0.00, -71.40, 3.60, -46.65
790893, 9.60, 990.19, 193.77, 240.62, -65.00, 13.19, -8.85, -0.93, 4.05, -8.85, -0.93, 4.05, -8.85, -0.95, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 8.98, -0.37, 3.90, 0.01, 0.01, 0.00, -71.40, 3.30, -49.05
790936, 9.60, 990.20, 193.71, 240.62, -65.00, 13.19, -8.85, -0.94, 4.04, -8.85, -0.94, 4.04, -8.85, -0.94, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 8.98, -0.45, 3.90, 0.01, 0.01, -0.00, -71.40, 3.30, -49.05
790987, 9.60, 990.20, 193.70, 240.62, -65.00, 13.19, -8.87, -0.96, 4.03, -8.87, -0.96, 4.03, -8.87, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.97, -0.42, 3.91, 0.01, 0.01, -0.00, -72.30, 3.15, -48.90
791033, 9.60, 990.20, 193.68, 240.62, -65.00, 13.19, -8.86, -0.95, 4.04, -8.86, -0.95, 4.04, -8.86, -0.95, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 8.98, -0.41, 3.90, 0.01, 0.01, 0.00, -72.30, 3.15, -48.90
791077, 9.60, 990.20, 193.68, 240.62, -65.00, 13.19, -8.86, -0.94, 4.03, -8.86, -0.94, 4.03, -8.86, -0.94, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 9.05, -0.46, 3.90, 0.01, 0.01, -0.00, -72.30, 3.45, -49.65
791125, 9.60, 990.20, 193.72, 240.62, -65.00, 13.19, -8.83, -0.93, 4.01, -8.83, -0.93, 4.01, -8.85, -0.93, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.00, -0.42, 3.90, 0.01, 0.00, -0.00, -72.30, 3.45, -49.65
791169, 9.60, 990.19, 193.80, 240.62, -65.00, 13.19, -8.87, -0.96, 4.02, -8.87, -0.96, 4.02, -8.87, -0.96, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 9.00, -0.42, 3.92, 0.01, 0.00, 0.00, -72.15, 2.85, -49.05
791220, 9.60, 990.19, 193.77, 240.62, -65.00, 13.19, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, -8.86, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 9.02, -0.43, 3.91, 0.01, 0.01, -0.00, -72.15, 2.85, -49.05
791267, 9.60, 990.19, 193.75, 240.62, -65.00, 13.19, -8.87, -0.96, 4.04, -8.86, -0.95, 4.00, -8.86, -0.95, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.97, -0.42, 3.91, 0.01, 0.01, 0.00, -72.15, 2.85, -49.05
791313, 9.59, 990.20, 193.71, 240.62, -65.00, 13.19, -8.85, -0.96, 4.02, -8.85, -0.96, 4.02, -8.85, -0.96, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.02, -0.45, 3.92, 0.01, 0.00, 0.00, -72.15, 2.85, -49.05
791358, 9.59, 990.19, 193.78, 240.62, -65.00, 13.19, -8.85, -0.95, 4.03, -8.85, -0.95, 4.03, -8.85, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.09, 9.05, -0.42, 3.94, 0.01, 0.01, 0.00, -72.15, 2.85, -49.05
791404, 9.59, 990.20, 193.71, 240.62, -65.00, 13.19, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 8.98, -0.43, 3.89, 0.01, 0.01, 0.00, -71.40, 3.60, -49.05
791456, 9.59, 990.20, 193.74, 240.62, -65.00, 13.19, -8.86, -0.96, 4.03, -8.86, -0.96, 4.03, -8.86, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.00, -0.49, 3.91, 0.01, 0.01, 0.00, -71.40, 3.60, -49.05
791500, 9.59, 990.19, 193.75, 240.62, -65.00, 13.19, -8.85, -0.95, 4.04, -8.85, -0.95, 4.04, -8.85, -0.95, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 9.02, -0.42, 3.89, 0.01, 0.01, -0.00, -71.40, 4.35, -48.45
791548, 9.59, 990.19, 193.79, 240.62, -65.00, 13.19, -8.87, -0.95, 4.04, -8.87, -0.95, 4.04, -8.86, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 9.06, -0.48, 3.93, 0.01, 0.01, 0.00, -71.40, 4.35, -48.45
791591, 9.59, 990.19, 193.77, 240.62, -65.00, 13.19, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.02, -0.42, 3.92, 0.01, 0.01, 0.00, -71.40, 4.35, -48.45
791639, 9.59, 990.20, 193.68, 240.62, -65.00, 13.19, -8.85, -0.95, 4.02, -8.85, -0.95, 4.02, -8.86, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.96, -0.43, 3.90, 0.01, 0.01, 0.00, -71.40, 4.35, -48.45
791693, 9.59, 990.21, 193.61, 240.62, -65.00, 13.19, -8.85, -0.95, 4.02, -8.85, -0.95, 4.02, -8.85, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 9.00, -0.45, 3.93, 0.01, 0.01, -0.01, -71.70, 2.10, -48.75
791740, 9.59, 990.21, 193.65, 240.62, -65.00, 13.19, -8.85, -0.96, 4.06, -8.87, -0.96, 4.03, -8.87, -0.96, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.99, -0.45, 3.83, 0.00, 0.00, -0.00, -71.70, 2.10, -48.75
791787, 9.59, 990.20, 193.66, 240.62, -65.00, 13.19, -8.86, -0.94, 4.02, -8.86, -0.94, 4.02, -8.86, -0.94, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 8.99, -0.44, 3.95, 0.01, 0.00, 0.00, -71.55, 2.70, -49.95
791832, 9.59, 990.21, 193.66, 240.62, -65.00, 13.19, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, -8.87, -0.95, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 8.99, -0.41, 3.89, 0.01, 0.01, -0.00, -71.55, 2.70, -49.95
791882, 9.59, 990.20, 193.66, 240.62, -65.00, 13.19, -8.86, -0.95, 4.04, -8.86, -0.95, 4.04, -8.86, -0.95, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.97, -0.48, 3.86, 0.01, 0.01, 0.00, -71.55, 2.70, -49.95
791932, 9.59, 990.20, 193.70, 240.62, -65.00, 13.19, -8.87, -0.93, 4.03, -8.87, -0.93, 4.03, -8.87, -0.93, 4.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.80, 8.98, -0.44, 3.87, 0.01, 0.00, 0.00, -71.55, 2.70, -49.95
791977, 9.59, 990.21, 193.60, 240.62, -65.00, 13.19, -8.87, -0.94, 4.01, -8.87, -0.94, 4.01, -8.87, -0.94, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 8.98, -0.40, 3.92, 0.01, -0.00, -0.00, -71.70, 2.85, -47.70
792024, 9.59, 990.21, 193.62, 240.62, -65.00, 13.19, -8.87, -0.95, 4.02, -8.87, -0.95, 4.02, -8.87, -0.95, 4.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.66, 9.00, -0.46, 3.92, 0.01, 0.01, -0.00, -71.70, 2.85, -47.70
792069, 9.59, 990.21, 193.57, 240.62, -65.00, 13.19, -8.86, -0.95, 4.06, -8.86, -0.95, 4.06, -8.86, -0.95, 4.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 9.01, -0.42, 3.91, 0.01, 0.01, -0.01, -71.25, 4.20, -49.65
792122, 9.59, 990.21, 193.61, 240.62, -65.00, 13.19, -8.85, -0.95, 4.03, -8.87, -0.96, 4.00, -8.87, -0.96, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.99, 8.96, -0.43, 3.86, 0.01, 0.01, 0.00, -71.25, 4.20, -49.65
792165, 9.59, 990.21, 193.59, 240.62, -65.00, 13.19, -8.88, -0.94, 4.00, -8.88, -0.94, 4.00, -8.88, -0.94, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.71, 8.97, -0.41, 3.92, 0.01, 0.01, -0.00, -71.25, 3.45, -49.65
792214, 9.59, 990.22, 193.57, 240.62, -65.00, 13.19, -8.87, -0.94, 4.04, -8.87, -0.94, 4.04, -8.87, -0.94, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 9.03, -0.44, 3.91, 0.01, 0.01, 0.00, -71.25, 3.45, -49.65
792262, 9.59, 990.22, 193.57, 240.62, -65.00, 13.19, -8.87, -0.95, 4.05, -8.87, -0.95, 4.05, -8.84, -0.95, 4.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.97, -0.45, 3.88, 0.01, 0.01, 0.00, -71.25, 3.45, -49.65
792306, 9.59, 990.21, 193.59, 240.62, -65.00, 13.19, -8.85, -0.97, 4.04, -8.85, -0.97, 4.04, -8.85, -0.97, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.90, 8.96, -0.45, 3.94, 0.01, 0.01, -0.00, -71.25, 3.90, -48.90
792356, 9.59, 990.22, 193.54, 240.62, -65.00, 13.19, -8.88, -0.95, 4.04, -8.88, -0.95, 4.04, -8.88, -0.95, 4.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 207.85, 9.04, -0.41, 3.86, 0.01, 0.00, 0.00, -71.25, 3.90, -48.90
